JournalNr NHMO	Journal_Init	Journal_Nummer	Journal_Bokstav	Dyregr.1	Dyregr.2	Dyregr.3	Familie	scientificName	Autor	Typebetegnelse	country	Lokalitet, detaljer	OrigLokalitet	StasjonsNr	SkrapNr	eventDate	dato_Max	HOH	Dybde_Min	Dybde_Max	AntallsAngivelse	Antall	Kj�nn	Preparat	PrepMetode	Substrat	Vert	Parasitt	Ekspedisjon	Medium	Fangstredskap	recordedBy	Det	Tilstand	Merknad																																																																
F22875	F	22875		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Ryvingen - Lindesnes		Ryvingen - Lindesnes	74		27.07.1951	27.07.1951	-	?	?	=	1							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P. McLaughlin 1973-1994. 																																																																
F22891	F	22891		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Ryvingen - Lindesnes		Ryvingen - Lindesnes	27		19.07.1951	19.07.1951	-	?	?	=	1							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F23846	F	23846		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Ryvingen - Lindesnes		Ryvingen - Lindesnes	28		19.07.1951	19.07.1951	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F23915	F	23915		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Ryvingen - Lindesnes		Ryvingen - Lindesnes	25		19.07.1951	19.07.1951	-	?	?	=	?							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F21209	F	21209		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Sand�sund		E.f. Sand�ya, Tj�me, Vestfold			22.07.1973	22.07.1973	-	8	12	=	?				Skjell og Grus				Ethanol	Skrape, trekantskrape	Mehlum & Michaelsen	Michaelsen																																																																		
F22992	F	22992		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Sand�sund		Sand�sund, Hvasser		2	24.07.1953	24.07.1953	-	?	?	=	1	1m							Ethanol		Hammerstad, Marit Ellen & Christiansen, Bengt	McLaughlin, P.																																																																		
F22993	F	22993		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Sand�sund		Sand�sund, Hvasser		2	28.04.1953	28.04.1953	-	?	?	=	1	1f							Ethanol		Hammerstad, Marit Ellen & Christiansen, Bengt	McLaughlin, P.		I Littorina littorea.																																																																
F23753	F	23753		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Sel�sundet		Sel�sundet	E1		21.06.1926	21.06.1926	-	6	6	=	?							Lindesnes ekspedisjonen	Ethanol		Lindesnes ekspedisjonen	McLaughlin, Patsy		Dyrene i F23753 (Anapagurus chiroacanthus) og F23754 (Pagurus benhardus) var i samme glass f�r matr. ble bestemt av P.McLaughlin og reg. med reg.nr.. Originaletikett i F23753. Dt.: P.McLaughlin 1973-1994.																																																																
F23893	F	23893		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Smedjan		Smedjan, Gullmarfj., Sverige			22.07.1966	22.07.1966	-	?	?	=	?								Ethanol		Sneli	McLaughlin, Patsy		Dt.: P.McLaughlin 1973-1994.																																																																
F22876	F	22876		Crustacea	Anomura		Paguridae	Anapagurus chiroacanthus	(Lilljeborg)		Stangholmen - Jomfruland		Jomfruland - Stangholmen	8		21.07.1951	21.07.1951	-	?	?	>	2							"""G.M.Dannevig"""	Ethanol		"""G.M.Dannevig"""	McLaughlin, Patsy		F22877 Pagurus bernhardus er utskilt fra F22876 Anapagurus chiroacanthus. Originaletikett i F22877. Dt.: P.McLaughlin 1973-1994. 																																																																
