JournalNr NHMO	Journal_Init	Journal_Nummer	Journal_Bokstav	Dyregr.1	Dyregr.2	Dyregr.3	Familie	scientificName	Autor	Typebetegnelse	country	Lokalitet, detaljer	OrigLokalitet	StasjonsNr	SkrapNr	eventDate	dato_Max	HOH	Dybde_Min	Dybde_Max	AntallsAngivelse	Antall	Kj�nn	Preparat	PrepMetode	Substrat	Vert	Parasitt	Ekspedisjon	Medium	Fangstredskap	recordedBy	Det	Tilstand	Merknad																																																																
F22021	F	22021		Crustacea	Anomura		Galatheidae	Munida rugosa	(J.C.Fabricius)		Flekkefjord		Flekkefj.			?	?	-	?	?	=	?								Ethanol		Anonym	Christiansen, Marit Ellen		E. Pr�vene F22020-F22023 l� i samme glass ved registrering i 1993. Pr�vene hadde endel l�se lemmer og er derfor lagt i samme samleglass.																																																																
F22022	F	22022		Crustacea	Anomura		Galatheidae	Munida rugosa	(J.C.Fabricius)		Flekkefjord		Flekkefjord			?	?	-	?	?	=	?								Ethanol		Tj�rvang T.H.	Christiansen, Marit Ellen		Pr�vene F22020-F22023 l� i samme glass ved registrering i 1993. Pr�vene hadde endel l�se lemmer og er derfor lagt i samme samleglass.																																																																
F22023	F	22023		Crustacea	Anomura		Galatheidae	Munida rugosa	(J.C.Fabricius)		Grimstad		Grimstad			?	?	-	?	?	=	?								Ethanol		Christensen, Gund?	Christiansen, Marit Ellen		Fornavn til samler (Gund) er usikker. Pr�vene F22020-F22023 l� i samme glass ved registrering i 1993. Pr�vene hadde endel l�se lemmer og er derfor lagt i samme samleglass.																																																																
F17223	F	17223		Crustacea	Anomura		Galatheidae	Munida rugosa	(J.C.Fabricius)		Holmestrand		Farsund			09.02.1965	09.02.1965	-	70	70	=	3								Ethanol	Tr�l	Sneli, J.A.	Anonym																																																																		
F22595	F	22595		Crustacea	Anomura		Galatheidae	Munida rugosa	(J.C.Fabricius)		Manger		Manger			?	?	-	?	?	=	?								Ethanol		Anonym	Anonym		Pr�ven inneholder etiketter med 4 artsnavn: 1. G.intermedia Liljeborg, Loc.?, 2. G.strigosa (Linnaeus). Espev�r, 3. G.nexa Embleton, Loc.? 4. Munida rugosa (J.C.Fabricius), Manger (autor iflg. etikett: Leach). Pr�ven st�r i magasinet lagret p� G.intermedi																																																																
F21979	F	21979		Crustacea	Anomura		Galatheidae	Munida rugosa	(J.C.Fabricius)		Nevlunghavn		Nevlunghavn			07.04.1928	07.04.1928	-	100	100	=	?								Ethanol		L�yning, P.	Christiansen, Marit Ellen																																																																		
F22020	F	22020		Crustacea	Anomura		Galatheidae	Munida rugosa	(J.C.Fabricius)		Norden		Kr.a.			###############################################################################################################################################################################################################################################################	###############################################################################################################################################################################################################################################################	-	?	?	=	?	?m							Ethanol		Collett	Christiansen, Marit Ellen		Pr�vene F22020-F22023 l� i samme glass ved registrering i 1993. Pr�vene hadde endel l�se lemmer og er derfor lagt i samme samleglass.																																																																
F20796	F	20796		Crustacea	Anomura		Galatheidae	Munida rugosa	(J.C.Fabricius)		Nygrunnen, Filtvet		S� for Nygrunn, Hvitsten, Oslofj.			05.09.1984	05.09.1984	-	210	210	=	?				Mudder 				Ethanol	Skrape, kjettingskrape	Christiansen, Marit Ellen	Christiansen, Marit Ellen																																																																		
