JournalNr NHMO	Journal_Init	Journal_Nummer	Journal_Bokstav	Dyregr.1	Dyregr.2	Dyregr.3	Familie	scientificName	Autor	Typebetegnelse	country	Lokalitet, detaljer	OrigLokalitet	StasjonsNr	SkrapNr	eventDate	dato_Max	HOH	Dybde_Min	Dybde_Max	AntallsAngivelse	Antall	Kj�nn	Preparat	PrepMetode	Substrat	Vert	Parasitt	Ekspedisjon	Medium	Fangstredskap	recordedBy	Det	Tilstand	Merknad																																																																
F19586	F	19586		Crustacea	Mysidacea		Mysidae	Schistomysis ornata	(G.O.Sars)		Holmestrand		Holmestrand			?	?	-	56	75	=	?								Ethanol		Anonym	Holmquist, Charlotte																																																																		
F24876	F	24876		Crustacea	Mysidacea		Mysidae	Schistomysis ornata	(G.O.Sars)		Kval�ya		�st for Kval�en, Flatanger, 64�28'N, 10�42'E			26.05.1981	26.05.1981	-	40	40	=	1	1f							Ethanol	Slede	Sneli, J.A.	Meland, Kenneth, 2022																																																																		
F19585	F	19585		Crustacea	Mysidacea		Mysidae	Schistomysis ornata	(G.O.Sars)		Mosterhamn		Mosterhavn			?	?	-	56	75	=	?								Ethanol		Anonym	Holmquist, Charlotte																																																																		
F19588	F	19588		Crustacea	Mysidacea		Mysidae	Schistomysis ornata	(G.O.Sars)		Norge		Norv.			?	?	-	?	?	=	?								Ethanol		Anonym	Holmquist, Charlotte																																																																		
F19589	F	19589		Crustacea	Mysidacea		Mysidae	Schistomysis ornata	(G.O.Sars)		Norge		Norv.			?	?	-	?	?	=	?								Ethanol		Anonym	Holmquist, Charlotte																																																																		
F19590	F	19590		Crustacea	Mysidacea		Mysidae	Schistomysis ornata	(G.O.Sars)		Norge		Norv.			?	?	-	?	?	=	?								Ethanol		Anonym	Holmquist, Charlotte																																																																		
F19587	F	19587		Crustacea	Mysidacea		Mysidae	Schistomysis ornata	(G.O.Sars)		Oslofjorden		Christianiafj.			?	?	-	?	?	=	?								Ethanol		Anonym	Holmquist, Charlotte																																																																		
F19583	F	19583		Crustacea	Mysidacea		Mysidae	Schistomysis ornata	(G.O.Sars)		Sunde		Sunde			?	?	-	?	?	=	?								Ethanol		Anonym	Holmquist, Charlotte																																																																		
F19584	F	19584		Crustacea	Mysidacea		Mysidae	Schistomysis ornata	(G.O.Sars)		Sunde		Sunde			?	?	-	?	?	=	?								Ethanol		Anonym	Holmquist, Charlotte																																																																		
