JournalNr NHMO	Journal_Init	Journal_Nummer	Journal_Bokstav	Dyregr.1	Dyregr.2	Dyregr.3	Familie	scientificName	Autor	Typebetegnelse	country	Lokalitet, detaljer	OrigLokalitet	StasjonsNr	SkrapNr	eventDate	dato_Max	HOH	Dybde_Min	Dybde_Max	AntallsAngivelse	Antall	Kj�nn	Preparat	PrepMetode	Substrat	Vert	Parasitt	Ekspedisjon	Medium	Fangstredskap	recordedBy	Det	Tilstand	Merknad																																																																
F1737	F	1737		Crustacea	Amphipoda		Lysianassidae	Lysianassa costae			Hus�y		Hus�			?	?	-	37,6	56	=	5							Norske Nordhavs ekspedisjonen	Ethanol		Norske Nordhavs ekspedisjonen	Sars, Georg Ossian																																																																		
F1738	F	1738		Crustacea	Amphipoda		Lysianassidae	Lysianassa costae			Hus�y		Hus�			?	?	-	37,6	56	=	3							Norske Nordhavs ekspedisjonen	Ethanol		Norske Nordhavs ekspedisjonen	Sars, Georg Ossian																																																																		
F13153	F	13153		Crustacea	Amphipoda		Lysianassidae	Lysianassa costae			Karm�y		Karm�en			?	?	-	?	?	=	1								Ethanol		Boeck?	Boeck?		Lg og/eller dt: Boeck																																																																
F14247	F	14247		Crustacea	Amphipoda		Lysianassidae	Lysianassa costae			Kopervik		Kopervik			?	?	-	?	?	=	1								Ethanol		Anonym	Anonym																																																																		
F14763	F	14763		Crustacea	Amphipoda		Lysianassidae	Lysianassa costae			La Spezia		Spezia			?	?	-	?	?	=	1								Ethanol		Anonym	Anonym																																																																		
F13188	F	13188		Crustacea	Amphipoda		Lysianassidae	Lysianassa costae			Mosterhamn		Mosterhavn			?	?	-	282	282	=	1								Ethanol		Anonym	Anonym		"P� krt.kort st�r ""B."""																																																																
F14716	F	14716		Crustacea	Amphipoda		Lysianassidae	Lysianassa costae			Napoli		Neapel			?	?	-	?	?	=	1								Ethanol		Sars, Michael?	Sars, Michael?		Lg. og/eller dt. M.Sars.																																																																
F13337	F	13337		Crustacea	Amphipoda		Lysianassidae	Lysianassa costae			Norge	Vest-Norge	Norv. occid.			?	?	-	?	?	>	2								Ethanol		Anonym	Sars, Georg Ossian		G.O.Sars coll.																																																																
